"model","length","year","price","url"
"39 ft 2008 Beneteau Cyclades 39","39","2008","132560","https://au.yachtworld.com/boats/2008/beneteau-cyclades-39-3542071/"
"39 ft 2001 Beneteau 393","39","2001","129246","https://au.yachtworld.com/boats/2001/beneteau-393-3590093/"
"44 ft 1996 Beneteau 440","44","1996","133524","https://au.yachtworld.com/boats/1996/beneteau-440-3560813/"
"41 ft 1999 Beneteau 411","41","1999","133524","https://au.yachtworld.com/boats/1999/beneteau-411-3610093/"
"43 ft 2007 Beneteau Oceanis 43","43","2007","132849","https://au.yachtworld.com/boats/2007/beneteau-oceanis-43-2647549/"
"46 ft 2000 Beneteau 463","46","2000","134279","https://au.yachtworld.com/boats/2000/beneteau-463-3619444/"
"39 ft 2005 Beneteau 393","39","2005","134279","https://au.yachtworld.com/boats/2005/beneteau-393-3515120/"
"38 ft 2002 Beneteau 393","38","2002","134610","https://au.yachtworld.com/boats/2002/beneteau-393-3562131/"
"39 ft 2006 Beneteau Cyclades 39","39","2006","135015","https://au.yachtworld.com/boats/2006/beneteau-cyclades-39-2901380/"
"41 ft 2000 Beneteau 411","41","2000","135561","https://au.yachtworld.com/boats/2000/beneteau-411-3252882/"
"39 ft 2002 Beneteau 393","39","2002","135637","https://au.yachtworld.com/boats/2002/beneteau-393-3031324/"
"41 ft 2001 Beneteau 411","41","2001","135788","https://au.yachtworld.com/boats/2001/beneteau-411-3563546/"
"40 ft 1997 Beneteau Oceanis 400","40","1997","133929","https://au.yachtworld.com/boats/1997/beneteau-oceanis-400-3557062/"
"41 ft 2002 Beneteau Oceanis 423","41","2002","135833","https://au.yachtworld.com/boats/2002/beneteau-423-3614666/"
"39 ft 2005 Beneteau Oceanis 393 Clipper","39","2005","136651","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-393-3561021/"
"45 ft 1999 Beneteau Oceanis 461 Clipper","45","1999","136787","https://au.yachtworld.com/boats/1999/beneteau-oceanis-461-3512217/"
"41 ft 2002 Beneteau Oceanis 411","41","2002","136875","https://au.yachtworld.com/boats/2002/beneteau-oceanis-411-3526797/"
"43 ft 2003 Beneteau Oceanis 423","43","2003","137470","https://au.yachtworld.com/boats/2003/beneteau-423-3582045/"
"42 ft 2005 Beneteau Oceanis 423","42","2005","137470","https://au.yachtworld.com/boats/2005/beneteau-423-3648955/"
"42 ft 2005 Beneteau Cyclades 43.3","42","2005","137470","https://au.yachtworld.com/boats/2005/beneteau-cyclades-43-3-3647125/"
"39 ft 2010 Beneteau Oceanis 40","39","2010","137470","https://au.yachtworld.com/boats/2010/beneteau-oceanis-40-3150759/"
"45 ft 1991 Beneteau First 45f5","45","1991","137478","https://au.yachtworld.com/boats/1991/beneteau-first-45f5-3652239/"
"41 ft 2003 Beneteau Oceanis 411","41","2003","139024","https://au.yachtworld.com/boats/2003/beneteau-oceanis-411-2935679/"
"46 ft 2003 Beneteau Oceanis 473 clipper","46","2003","139106","https://au.yachtworld.com/boats/2003/beneteau-oceanis-clipper-473-3147251/"
"46 ft 2006 Beneteau Oceanis Clipper 473","46","2006","139106","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-473-3603048/"
"44 ft 2007 Beneteau 44.7","44","2007","139106","https://au.yachtworld.com/boats/2007/beneteau-44-7-3513480/"
"42 ft 2004 Beneteau Oceanis 423","42","2004","139106","https://au.yachtworld.com/boats/2004/beneteau-423-3597673/"
"41 ft 2004 Beneteau Oceanis Clipper 423","41","2004","139106","https://au.yachtworld.com/boats/2004/beneteau-oceanis-clipper-423-3529778/"
"40 ft 1999 Beneteau Oceanis Clipper 411","40","1999","139106","https://au.yachtworld.com/boats/1999/beneteau-oceanis-clipper-411-3564289/"
"39 ft 2008 Beneteau Oceanis 40","39","2008","139106","https://au.yachtworld.com/boats/2008/beneteau-oceanis-40-3090782/"
"39 ft 2008 Beneteau Oceanis 40","39","2008","139106","https://au.yachtworld.com/boats/2008/beneteau-oceanis-40-3592768/"
"39 ft 2005 Beneteau Oceanis 393","39","2005","139106","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-393-2887567/"
"39 ft 2007 Beneteau Cyclades 39","39","2007","139106","https://au.yachtworld.com/boats/2007/beneteau-cyclades-39-3642969/"
"38 ft 2008 Beneteau Oceanis 40","38","2008","139106","https://au.yachtworld.com/boats/2008/beneteau-oceanis-40-3615005/"
"41 ft 2005 Beneteau Oceanis Clipper 423","41","2005","140906","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-423-3508363/"
"38 ft 2003 Beneteau 393","38","2003","141559","https://au.yachtworld.com/boats/2003/beneteau-393-3598773/"
"47 ft 2002 Beneteau Oceanis Clipper 473","47","2002","141561","https://au.yachtworld.com/boats/2002/beneteau-oceanis-clipper-473-3060440/"
"41 ft 1999 Beneteau Oceanis 40 CC","41","1999","142379","https://au.yachtworld.com/boats/1999/beneteau-oceanis-40-cc-3564996/"
"39 ft 2010 Beneteau Oceanis 40","39","2010","142379","https://au.yachtworld.com/boats/2010/beneteau-oceanis-40-3503568/"
"39 ft 2010 Beneteau Oceanis 40","39","2010","142379","https://au.yachtworld.com/boats/2010/beneteau-oceanis-40-3545997/"
"38 ft 2005 Beneteau Cyclades 39.9","38","2005","142379","https://au.yachtworld.com/boats/2005/beneteau-cyclades-39-9-3470497/"
"41 ft 2001 Beneteau Oceanis Clipper 411","41","2001","143180","https://au.yachtworld.com/boats/2001/beneteau-oceanis-clipper-411-3649127/"
"43 ft 2006 Beneteau Oceanis 423","43","2006","143331","https://au.yachtworld.com/boats/2006/beneteau-423-3548575/"
"41 ft 1999 Beneteau 411","41","1999","143331","https://au.yachtworld.com/boats/1999/beneteau-411-3495163/"
"40 ft 2000 Beneteau 40.7","40","2000","143331","https://au.yachtworld.com/boats/2000/beneteau-40-7-3574414/"
"39 ft 2005 Beneteau 393","39","2005","143331","https://au.yachtworld.com/boats/2005/beneteau-393-3511378/"
"39 ft 2002 Beneteau Oceanis 393","39","2002","143331","https://au.yachtworld.com/boats/2002/beneteau-oceanis-clipper-393-2995918/"
"39 ft 2006 Beneteau Oceanis 393","39","2006","143622","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-393-3256763/"
"45 ft 2000 Beneteau Oceanis 461","45","2000","144016","https://au.yachtworld.com/boats/2000/beneteau-oceanis-461-3610834/"
"45 ft 2000 Beneteau Oceanis 461","45","2000","144016","https://au.yachtworld.com/boats/2000/beneteau-oceanis-461-3602090/"
"43 ft 1998 Beneteau Oceanis 40 CC","43","1998","144016","https://au.yachtworld.com/boats/1998/beneteau-oceanis-40-cc-3040978/"
"40 ft 2003 Beneteau Oceanis 411 Celebration","40","2003","144016","https://au.yachtworld.com/boats/2003/beneteau-oceanis-411-celebration-3651258/"
"39 ft 2005 Beneteau 393","39","2005","142857","https://au.yachtworld.com/boats/2005/beneteau-393-3641548/"
"49 ft 1992 Beneteau Oceanis 510 Clipper","49","1992","145652","https://au.yachtworld.com/boats/1992/beneteau-oceanis-510-clipper-3644101/"
"47 ft 2003 Beneteau First 47.7","47","2003","145652","https://au.yachtworld.com/boats/2003/beneteau-first-47-7-3651212/"
"43 ft 2006 Beneteau First 44.7","43","2006","145652","https://au.yachtworld.com/boats/2006/beneteau-first-44-7-3087762/"
"42 ft 2005 Beneteau Cyclades 43.3","42","2005","145652","https://au.yachtworld.com/boats/2005/beneteau-cyclades-43-3-3243450/"
"41 ft 2004 Beneteau Oceanis 423","41","2004","145652","https://au.yachtworld.com/boats/2004/beneteau-423-3641318/"
"41 ft 2006 Beneteau Oceanis Clipper 423","41","2006","145652","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-423-3650642/"
"39 ft 2007 Beneteau First 40.7","39","2007","145652","https://au.yachtworld.com/boats/2007/beneteau-first-40-7-2681794/"
"41 ft 2003 Beneteau 423","41","2003","146564","https://au.yachtworld.com/boats/2003/beneteau-423-3584729/"
"49 ft 1991 Beneteau Oceanis 500","49","1991","147125","https://au.yachtworld.com/boats/1991/beneteau-oceanis-500-3521568/"
"38 ft 2004 Beneteau Oceanis 393 Clipper","38","2004","147125","https://au.yachtworld.com/boats/2004/beneteau-oceanis-clipper-393-3582275/"
"50 ft 1992 Beneteau Oceanis 510 Clipper","50","1992","147289","https://au.yachtworld.com/boats/1992/beneteau-oceanis-510-clipper-3641310/"
"50 ft 1996 Beneteau 50","50","1996","147289","https://au.yachtworld.com/boats/1996/beneteau-50-2886908/"
"49 ft 1992 Beneteau Oceanis 510","49","1992","147289","https://au.yachtworld.com/boats/1992/beneteau-oceanis-510-3479715/"
"47 ft 1997 Beneteau Oceanis 461","47","1997","147289","https://au.yachtworld.com/boats/1997/beneteau-oceanis-461-1176658/"
"47 ft 2002 Beneteau Oceanis 473","47","2002","147289","https://au.yachtworld.com/boats/2002/beneteau-oceanis-473-2529000/"
"43 ft 2006 Beneteau Cyclades 43.4","43","2006","147289","https://au.yachtworld.com/boats/2006/beneteau-cyclades-43-4-3202953/"
"42 ft 2003 Beneteau Oceanis Clipper 423","42","2003","147289","https://au.yachtworld.com/boats/2003/beneteau-oceanis-clipper-423-2985694/"
"40 ft 2004 Beneteau First 40.7 Distinction","40","2004","147289","https://au.yachtworld.com/boats/2004/beneteau-first-40-7-distinction-3518684/"
"39 ft 2010 Beneteau Oceanis 40","39","2010","147289","https://au.yachtworld.com/boats/2010/beneteau-oceanis-40-2354058/"
"39 ft 2001 First 407 R Breakaleg l Beneteau First 407 R.","39","2001","147289","https://au.yachtworld.com/boats/2001/first-407-r-breakaleg-l-beneteau-first-407-r--2911294/"
"39 ft 2007 Beneteau Cyclades 39","39","2007","147289","https://au.yachtworld.com/boats/2007/beneteau-cyclades-39-2701364/"
"51 ft 1994 Beneteau Oceanis 510","51","1994","147858","https://au.yachtworld.com/boats/1994/beneteau-oceanis-510-3518183/"
"44 ft 1994 Beneteau Oceanis","44","1994","147858","https://au.yachtworld.com/boats/1994/beneteau-oceanis-3130893/"
"39 ft 2006 Beneteau Cyclades 39","39","2006","148186","https://au.yachtworld.com/boats/2006/beneteau-cyclades-39-3615380/"
"40 ft 2002 Beneteau 411","40","2002","148612","https://au.yachtworld.com/boats/2002/beneteau-411-3548866/"
"40 ft 1999 Beneteau First 40.7","40","1999","148612","https://au.yachtworld.com/boats/1999/beneteau-first-40-7-3608523/"
"39 ft 2005 Beneteau Oceanis 393","39","2005","148612","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-393-3243271/"
"41 ft 1999 Beneteau 411","41","1999","148687","https://au.yachtworld.com/boats/1999/beneteau-411-3652267/"
"43 ft 2009 Beneteau Oceanis 43","43","2009","148925","https://au.yachtworld.com/boats/2009/beneteau-oceanis-43-3136489/"
"50 ft 1991 Beneteau Oceanis 50","50","1991","149366","https://au.yachtworld.com/boats/1991/beneteau-oceanis-50-3225459/"
"47 ft 2003 Beneteau 473","47","2003","149366","https://au.yachtworld.com/boats/2003/beneteau-473-3509549/"
"44 ft 1993 Beneteau 440","44","1993","149366","https://au.yachtworld.com/boats/1993/beneteau-440-3230312/"
"41 ft 2001 Beneteau 411","41","2001","149366","https://au.yachtworld.com/boats/2001/beneteau-411-3609631/"
"41 ft 2000 Beneteau 411","41","2000","149366","https://au.yachtworld.com/boats/2000/beneteau-411-3529841/"
"41 ft 2001 Beneteau Oceanis 411","41","2001","148359","https://au.yachtworld.com/boats/2001/beneteau-oceanis-411-3647587/"
"39 ft 2006 Beneteau 393","39","2006","149366","https://au.yachtworld.com/boats/2006/beneteau-393-3572503/"
"39 ft 2004 Beneteau 393","39","2004","149366","https://au.yachtworld.com/boats/2004/beneteau-393-3558866/"
"39 ft 2007 Beneteau Oceanis 393 - Two staterooms","39","2007","149366","https://au.yachtworld.com/boats/2007/beneteau-oceanis-393-two-staterooms-3242424/"
"43 ft 2010 Beneteau Oceanis 43","43","2010","149744","https://au.yachtworld.com/boats/2010/beneteau-oceanis-43-3620738/"
"39 ft 2002 Beneteau 393","39","2002","150121","https://au.yachtworld.com/boats/2002/beneteau-393-3554290/"
"42 ft 2010 Beneteau Oceanis 43","42","2010","150562","https://au.yachtworld.com/boats/2010/beneteau-oceanis-43-3599988/"
"41 ft 2010 Beneteau Oceanis 43","41","2010","150562","https://au.yachtworld.com/boats/2010/beneteau-oceanis-43-3574965/"
"40 ft 2007 Beneteau Oceanis 40","40","2007","150562","https://au.yachtworld.com/boats/2007/beneteau-oceanis-40-3152742/"
"41 ft 2000 Beneteau Oceanis 40 CC","41","2000","151551","https://au.yachtworld.com/boats/2000/beneteau-oceanis-40-cc-3500290/"
"41 ft 2009 Beneteau Oceanis 43","41","2009","153017","https://au.yachtworld.com/boats/2009/beneteau-oceanis-43-2964668/"
"44 ft 2000 Beneteau Oceanis 461","44","2000","153506","https://au.yachtworld.com/boats/2000/beneteau-oceanis-461-3621256/"
"43 ft 2004 Beneteau First 44.7","43","2004","153835","https://au.yachtworld.com/boats/2004/beneteau-first-44-7-3508878/"
"43 ft 2007 Beneteau Cyclades 43.4","43","2007","154653","https://au.yachtworld.com/boats/2007/beneteau-cyclades-43-4-3149718/"
"42 ft 2004 Beneteau Oceanis 423 Clipper","42","2004","154653","https://au.yachtworld.com/boats/2004/beneteau-oceanis-clipper-423-3136672/"
"42 ft 2008 Beneteau Oceanis 43","42","2008","155308","https://au.yachtworld.com/boats/2008/beneteau-oceanis-43-3094638/"
"39 ft 2007 Beneteau Oceanis 40","39","2007","155462","https://au.yachtworld.com/boats/2007/beneteau-oceanis-40-3228266/"
"51 ft 1992 Beneteau Oceanis 510","51","1992","155471","https://au.yachtworld.com/boats/1992/beneteau-oceanis-510-3582775/"
"50 ft 2000 Beneteau 50","50","2000","155471","https://au.yachtworld.com/boats/2000/beneteau-50-3053487/"
"49 ft 1998 Beneteau 50","49","1998","155471","https://au.yachtworld.com/boats/1998/beneteau-50-3470677/"
"49 ft 2002 Beneteau FIRST 47.7 SHALLOW DRAFT","49","2002","155471","https://au.yachtworld.com/boats/2002/beneteau-first-47-7-shallow-draft-3650231/"
"48 ft 2006 Beneteau First 47.7","48","2006","155471","https://au.yachtworld.com/boats/2006/beneteau-first-47-7-3595795/"
"47 ft 2001 Beneteau Oceanis 473","47","2001","155471","https://au.yachtworld.com/boats/2001/beneteau-oceanis-473-3097475/"
"46 ft 2003 Beneteau Oceanis 473","46","2003","155471","https://au.yachtworld.com/boats/2003/beneteau-oceanis-473-3565788/"
"46 ft 2001 Beneteau Oceanis 473","46","2001","155471","https://au.yachtworld.com/boats/2001/beneteau-oceanis-473-2717801/"
"46 ft 2002 Beneteau Oceanis Clipper 473","46","2002","155471","https://au.yachtworld.com/boats/2002/beneteau-oceanis-clipper-473-2569448/"
"46 ft 2001 Beneteau Oceanis 473","46","2001","155471","https://au.yachtworld.com/boats/2001/beneteau-oceanis-473-3652085/"
"46 ft 2001 Beneteau Oceanis 473","46","2001","155471","https://au.yachtworld.com/boats/2001/beneteau-oceanis-473-3646610/"
"43 ft 1998 Beneteau Oceanis 40","43","1998","155471","https://au.yachtworld.com/boats/1998/beneteau-oceanis-40-3538190/"
"43 ft 2008 Beneteau Cyclades 43.4","43","2008","155471","https://au.yachtworld.com/boats/2008/beneteau-cyclades-43-4-3602907/"
"42 ft 2010 Beneteau Oceanis 43 Family","42","2010","155471","https://au.yachtworld.com/boats/2010/beneteau-oceanis-43-family-3581371/"
"42 ft 2008 Beneteau Oceanis 43","42","2008","155471","https://au.yachtworld.com/boats/2008/beneteau-oceanis-43-3580008/"
"41 ft 2001 Beneteau 411","41","2001","155471","https://au.yachtworld.com/boats/2001/beneteau-411-3560971/"
"41 ft 2010 Beneteau Oceanis 43","41","2010","155471","https://au.yachtworld.com/boats/2010/beneteau-oceanis-43-3516637/"
"41 ft 2009 Beneteau Oceanis 43","41","2009","155471","https://au.yachtworld.com/boats/2009/beneteau-oceanis-43-3618715/"
"41 ft 2005 Beneteau Oceanis 423 Clipper","41","2005","155471","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-423-3581976/"
"40 ft 1999 Beneteau Oceanis 411","40","1999","155471","https://au.yachtworld.com/boats/1999/beneteau-oceanis-411-3200874/"
"40 ft 2001 Beneteau Oceanis Clipper 411","40","2001","155471","https://au.yachtworld.com/boats/2001/beneteau-oceanis-clipper-411-3129623/"
"40 ft 2008 Beneteau Oceanis 40","40","2008","155471","https://au.yachtworld.com/boats/2008/beneteau-oceanis-40-2717423/"
"39 ft 1998 Beneteau Oceanis 411","39","1998","155471","https://au.yachtworld.com/boats/1998/beneteau-oceanis-411-1835337/"
"39 ft 2009 Beneteau Oceanis 40","39","2009","155471","https://au.yachtworld.com/boats/2009/beneteau-oceanis-40-3590191/"
"39 ft 2009 Beneteau Oceanis 40","39","2009","155471","https://au.yachtworld.com/boats/2009/beneteau-oceanis-40-3030980/"
"39 ft 2007 Beneteau Oceanis 40","39","2007","155471","https://au.yachtworld.com/boats/2007/beneteau-oceanis-40-3643758/"
"39 ft 2008 Beneteau Oceanis 40","39","2008","155471","https://au.yachtworld.com/boats/2008/beneteau-oceanis-40-3572351/"
"39 ft 2007 Beneteau Oceanis 40","39","2007","155471","https://au.yachtworld.com/boats/2007/beneteau-oceanis-40-3473521/"
"39 ft 2003 Beneteau Oceanis Clipper 393","39","2003","155471","https://au.yachtworld.com/boats/2003/beneteau-oceanis-clipper-393-3534706/"
"38 ft 2008 Beneteau Oceanis 40","38","2008","155471","https://au.yachtworld.com/boats/2008/beneteau-oceanis-40-3617646/"
"38 ft 2007 Beneteau Oceanis 40","38","2007","155471","https://au.yachtworld.com/boats/2007/beneteau-oceanis-40-3251609/"
"43 ft 2006 Beneteau First 44.7","43","2006","155854","https://au.yachtworld.com/boats/2006/beneteau-first-44-7-3651192/"
"43 ft 2005 Beneteau Cyclades 43.3","43","2005","156342","https://au.yachtworld.com/boats/2005/beneteau-cyclades-43-3-3220282/"
"40 ft 2007 Beneteau Oceanis 40","40","2007","156342","https://au.yachtworld.com/boats/2007/beneteau-oceanis-40-2801555/"
"46 ft 2002 Beneteau Oceanis 473","46","2002","156439","https://au.yachtworld.com/boats/2002/beneteau-oceanis-473-3604345/"
"39 ft 2003 Beneteau 393","39","2003","156759","https://au.yachtworld.com/boats/2003/beneteau-393-3641420/"
"38 ft 2004 Beneteau 393","38","2004","156910","https://au.yachtworld.com/boats/2004/beneteau-393-3601489/"
"43 ft 2005 Beneteau Oceanis 423","43","2005","153338","https://au.yachtworld.com/boats/2005/beneteau-423-3545608/"
"41 ft 1998 Beneteau 411","41","1998","158419","https://au.yachtworld.com/boats/1998/beneteau-411-3650584/"
"40 ft 2001 Beneteau Oceanis 40CC","40","2001","158419","https://au.yachtworld.com/boats/2001/beneteau-oceanis-40cc-3592982/"
"39 ft 2004 Beneteau 393","39","2004","158419","https://au.yachtworld.com/boats/2004/beneteau-393-3253717/"
"39 ft 2006 Beneteau Oceanis 393","39","2006","158419","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-393-3594494/"
"47 ft 2003 Beneteau Oceanis 473","47","2003","158745","https://au.yachtworld.com/boats/2003/beneteau-oceanis-473-2552717/"
"46 ft 2003 Beneteau 473 clipper","46","2003","158745","https://au.yachtworld.com/boats/2003/beneteau-oceanis-clipper-473-3465337/"
"46 ft 2003 Beneteau Oceanis 473","46","2003","158745","https://au.yachtworld.com/boats/2003/beneteau-oceanis-473-3559175/"
"46 ft 1996 Beneteau Oceanis 461","46","1996","158745","https://au.yachtworld.com/boats/1996/beneteau-oceanis-461-3508745/"
"39 ft 2007 Beneteau Oceanis 40","39","2007","158745","https://au.yachtworld.com/boats/2007/beneteau-oceanis-40-2531253/"
"39 ft 2007 Beneteau Oceanis 393","39","2007","159593","https://au.yachtworld.com/boats/2007/beneteau-oceanis-clipper-393-3488092/"
"46 ft 2001 Beneteau Oceanis 473","46","2001","158040","https://au.yachtworld.com/boats/2001/beneteau-oceanis-473-3620400/"
"39 ft 2008 Beneteau Oceanis 40","39","2008","160350","https://au.yachtworld.com/boats/2008/beneteau-oceanis-40-3077454/"
"53 ft 1993 Beneteau First 53f5","53","1993","160381","https://au.yachtworld.com/boats/1993/beneteau-first-53f5-3492394/"
"43 ft 2005 Beneteau 44.7","43","2005","160381","https://au.yachtworld.com/boats/2005/beneteau-44-7-3509748/"
"43 ft 2004 Beneteau Oceanis 42 CC","43","2004","160381","https://au.yachtworld.com/boats/2004/beneteau-oceanis-42-cc-3649385/"
"42 ft 2008 Beneteau Oceanis 43","42","2008","160381","https://au.yachtworld.com/boats/2008/beneteau-oceanis-43-3643733/"
"41 ft 2009 Beneteau Oceanis 43","41","2009","160381","https://au.yachtworld.com/boats/2009/beneteau-oceanis-43-2966077/"
"39 ft 2008 Beneteau Oceanis 40","39","2008","159730","https://au.yachtworld.com/boats/2008/beneteau-oceanis-40-3617915/"
"47 ft 2002 Beneteau First 47.7","47","2002","162018","https://au.yachtworld.com/boats/2002/beneteau-first-47-7-3185999/"
"47 ft 2003 Beneteau Oceanis Clipper 473","47","2003","162018","https://au.yachtworld.com/boats/2003/beneteau-oceanis-clipper-473-3604552/"
"47 ft 2001 Beneteau First 47.7","47","2001","162018","https://au.yachtworld.com/boats/2001/beneteau-first-47-7-2127034/"
"47 ft 2002 Beneteau Oceanis 473","47","2002","162018","https://au.yachtworld.com/boats/2002/beneteau-oceanis-473-1553140/"
"46 ft 2002 Beneteau Oceanis 473","46","2002","162018","https://au.yachtworld.com/boats/2002/beneteau-oceanis-473-3605107/"
"42 ft 2006 Beneteau Oceanis Clipper 423","42","2006","162018","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-423-3483056/"
"42 ft 2006 Beneteau Oceanis Clipper 423","42","2006","162018","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-423-3551833/"
"41 ft 2007 Beneteau Oceanis 43","41","2007","162018","https://au.yachtworld.com/boats/2007/beneteau-oceanis-43-3465641/"
"41 ft 2008 Beneteau Oceanis 43","41","2008","162018","https://au.yachtworld.com/boats/2008/beneteau-oceanis-43-3600762/"
"41 ft 2009 Beneteau First 40","41","2009","162018","https://au.yachtworld.com/boats/2009/beneteau-first-40-3544716/"
"40 ft 2009 Beneteau First 40","40","2009","162018","https://au.yachtworld.com/boats/2009/beneteau-first-40-3061708/"
"39 ft 2010 Beneteau Oceanis 40","39","2010","162018","https://au.yachtworld.com/boats/2010/beneteau-oceanis-40-3172280/"
"50 ft 1994 Beneteau Oceanis 510","50","1994","162836","https://au.yachtworld.com/boats/1994/beneteau-oceanis-510-3508545/"
"40 ft 2007 Beneteau Oceanis 40","40","2007","162836","https://au.yachtworld.com/boats/2007/beneteau-oceanis-40-2871357/"
"42 ft 2003 Beneteau Oceanis 423","42","2003","163491","https://au.yachtworld.com/boats/2003/beneteau-423-3612205/"
"42 ft 2006 Beneteau Oceanis 423","42","2006","162394","https://au.yachtworld.com/boats/2006/beneteau-423-3489426/"
"39 ft 2005 Beneteau Oceanis Clipper 393","39","2005","163572","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-393-2661067/"
"48 ft 2003 Beneteau First 47.7","48","2003","163654","https://au.yachtworld.com/boats/2003/beneteau-first-47-7-3170335/"
"45 ft 1990 Beneteau First 45 F5","45","1990","163654","https://au.yachtworld.com/boats/1990/beneteau-first-45-f5-3035273/"
"43 ft 2007 Beneteau Cyclades 43.4","43","2007","163654","https://au.yachtworld.com/boats/2007/beneteau-cyclades-43-4-3019993/"
"43 ft 2006 Beneteau Cyclades 43.4","43","2006","163654","https://au.yachtworld.com/boats/2006/beneteau-cyclades-43-4-3138962/"
"39 ft 2002 Beneteau Oceanis Clipper 39.3","39","2002","163654","https://au.yachtworld.com/boats/2002/beneteau-oceanis-clipper-39-3-2427445/"
"42 ft 1995 Beneteau 42S7","42","1995","164303","https://au.yachtworld.com/boats/1995/beneteau-42s7-2946180/"
"46 ft 1996 Beneteau Oceanis","46","1996","164454","https://au.yachtworld.com/boats/1996/beneteau-oceanis-2800414/"
"43 ft 1992 Beneteau 43","43","1992","164454","https://au.yachtworld.com/boats/1992/beneteau-43-3644067/"
"43 ft 2007 Beneteau Cyclades 43","43","2007","164454","https://au.yachtworld.com/boats/2007/beneteau-cyclades-43-2878186/"
"41 ft 2002 Beneteau 411","41","2002","164454","https://au.yachtworld.com/boats/2002/beneteau-411-3471485/"
"41 ft 2001 Beneteau 411","41","2001","164454","https://au.yachtworld.com/boats/2001/beneteau-411-3234443/"
"42 ft 2007 Beneteau 423","42","2007","163996","https://au.yachtworld.com/boats/2007/beneteau-423-3569291/"
"43 ft 2005 Beneteau Cyclades 43","43","2005","165812","https://au.yachtworld.com/boats/2005/beneteau-cyclades-43-3579318/"
"39 ft 2003 Beneteau 393","39","2003","165812","https://au.yachtworld.com/boats/2003/beneteau-393-3649091/"
"39 ft 2002 Beneteau 393","39","2002","165812","https://au.yachtworld.com/boats/2002/beneteau-393-3500360/"
"42 ft 2008 Beneteau Cyclades 43.4","42","2008","165887","https://au.yachtworld.com/boats/2008/beneteau-cyclades-43-4-3650186/"
"39 ft 2000 Beneteau First 40.7","39","2000","165920","https://au.yachtworld.com/boats/2000/beneteau-first-40-7-3547446/"
"42 ft 2005 Beneteau 423","42","2005","165963","https://au.yachtworld.com/boats/2005/beneteau-423-3572437/"
"40 ft 2001 Beneteau First 40.7","40","2001","165963","https://au.yachtworld.com/boats/2001/beneteau-first-40-7-3653059/"
"39 ft 2005 Beneteau 393","39","2005","165963","https://au.yachtworld.com/boats/2005/beneteau-393-3597602/"
"40 ft 2001 Beneteau Oceanis 40 CC","40","2001","165063","https://au.yachtworld.com/boats/2001/beneteau-oceanis-40-cc-3580374/"
"42 ft 2005 Beneteau Oceanis 423","42","2005","170128","https://au.yachtworld.com/boats/2005/beneteau-423-3568175/"
"40 ft 2009 Beneteau Oceanis 40","40","2009","169046","https://au.yachtworld.com/boats/2009/beneteau-oceanis-40-3641699/"
"47 ft 2001 Beneteau First 47.7","47","2001","171510","https://au.yachtworld.com/boats/2001/beneteau-first-47-7-3480717/"
"42 ft 2006 Beneteau Oceanis 423 Clipper","42","2006","171673","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-423-3468222/"
"47 ft 1999 Beneteau First 47.7","47","1999","171837","https://au.yachtworld.com/boats/1999/beneteau-first-47-7-3607547/"
"46 ft 2003 Beneteau Oceanis 473","46","2003","171837","https://au.yachtworld.com/boats/2003/beneteau-oceanis-473-3604920/"
"46 ft 2005 Beneteau Oceanis 473","46","2005","171837","https://au.yachtworld.com/boats/2005/beneteau-oceanis-473-2920002/"
"46 ft 2001 Beneteau Oceanis 473","46","2001","171837","https://au.yachtworld.com/boats/2001/beneteau-oceanis-473-3492378/"
"44 ft 2004 Beneteau First 44.7","44","2004","171837","https://au.yachtworld.com/boats/2004/beneteau-first-44-7-3196086/"
"43 ft 1998 Beneteau Oceanis 44 CC","43","1998","171837","https://au.yachtworld.com/boats/1998/beneteau-oceanis-44-cc-3501354/"
"43 ft 2003 Beneteau Oceanis 42CC","43","2003","171837","https://au.yachtworld.com/boats/2003/beneteau-oceanis-42cc-3572641/"
"42 ft 2007 Beneteau 423","42","2007","171837","https://au.yachtworld.com/boats/2007/beneteau-423-2855904/"
"42 ft 2007 Beneteau Oceanis 423 Clipper","42","2007","171837","https://au.yachtworld.com/boats/2007/beneteau-oceanis-clipper-423-3015506/"
"42 ft 2004 Beneteau Oceanis 423","42","2004","171837","https://au.yachtworld.com/boats/2004/beneteau-423-2813975/"
"41 ft 2008 Beneteau Oceanis 43","41","2008","171837","https://au.yachtworld.com/boats/2008/beneteau-oceanis-43-3609467/"
"41 ft 2009 Beneteau Oceanis 43","41","2009","171837","https://au.yachtworld.com/boats/2009/beneteau-oceanis-43-2572529/"
